,Date,Text
72,2020-02-26 01:26:36+00:00,"achei que o coronavírus tava sendo detido, aí nessa semana ele surge na região onde fiz meu intercâmbio com mais de 350 casos na itália, mais casos na alemanha e aqui na bavária tem alguns e até no br já chegou, SERAQ vamo tutti morer ?"
73,2020-02-26 01:16:01+00:00,Na super! Wegen der ganzen Panikmache rund um das Coronavirus haben die ganzen Medien vergessen vor dem heutigen Unwetter zu warnen 🤬 komme gerade pflotschnass rein vom Garten sichermachen.... Morgens um 02:00. Gefühlt heftigere Böhen als bei Sabine
74,2020-02-26 00:19:25+00:00,Weil der #Coronavirus nun in Italien wütet: Sind die Italiener nun auch kein Virus mehr? 🤨 #IAmNotAVirus #Racism #Corona #COVIDー19
75,2020-02-26 00:15:12+00:00,"Endlich sind linke und rechte, liberale und konservative alle auf einer Wellenlänge. Ich sage es euch, der #Coronavirus bringt Deutschland zueinander. (Okay, so in der Art mit Gewalt, Plünderungen usw.) 😅👍 Bin stolz auf euch."
76,2020-02-26 00:13:39+00:00,"#Coronavirus NRW #Erkelenz es wird knapp mit Lebensmitteln bei #Discounter &amp; #EDEKA &amp; #REWE bitte noch schnell Vorrat anlegen, #Hartz4 und Rentner mit #Grundsicherung die bereits Heute 26.02.19 kein Geld haben-sofort zum jeweiligen Amt und #Bargeld empfangen."
77,2020-02-26 00:11:56+00:00,"https://www.facebook.com/197906643582503/posts/2992219470817859/?d=n 👈 #IyengarYoga #Italien ALLARME #CORONAVIRUS: PRATICARE IN UN PERIODO DI CRISI In momenti di incertezza e allarme come quelli di questi giorni, la pratica dello yoga può aiutarci a connetterci con noi stessi e a mantenere l'equilibrio. @jensspahn"
,Date,Text
0,2020-03-10 20:13:22+00:00,Coronavirus is spreading rapidly &amp; the only one who can protect us is Allah. May Allah save and protect all of us In Shaa Allah Ameen. Dua for protection from Virus to recite daily: Allah humma afini fi badni Allah humma afini fi samii Allah humma afini fi basri Laillah illaant.
1,2020-03-10 18:45:01+00:00,"We should all get ourselves off to Ambridge immediately,not only have they not had a case of the Corona virus....apparently they’ve never heard of it #thearchers"
2,2020-03-10 16:41:04+00:00,Coronavirus is tearing down the world. My God!!
3,2020-03-10 15:43:39+00:00,The coronavirus is literally just the flu pls stfu lmao
4,2020-03-10 13:06:53+00:00,I got my own little corona virus printed by my wonderful @IdhTweets colleagues. 😍 #digitalhumanities #unikoeln – at Universität zu Köln
5,2020-03-10 12:04:13+00:00,"Oh, that meme HURT #coronavirus #COVID2019"
6,2020-03-10 08:35:57+00:00,"As the threat of Coronavirus deepens across the globe, it begins to affect football. Barcelona VS Napoli maybe played behind closed doors. Valencia VS Atalanta is already confirmed to be. PSG VS Dortmund will be behind closed doors. But in Leipzig, they say it must go on as usual "
7,2020-03-10 00:40:31+00:00,NO MORE BACKWOODS CUZ EVERYONE N EVERYTHING GOT CORONA VIRUS BUT I STILL GOTTA GET HIGH THO SO FUCK IT pic.twitter.com/ltaQYOGeQE
8,2020-03-09 22:02:38+00:00,BITCH I DONT GOT NO FUCKING CORONA VIRUS IM COUGHING CUZ ALL THIS GAS IM SMOKIN ON 🤷🏽‍♂️
9,2020-03-09 21:04:32+00:00,Day 2 of tour and we’re no longer total shit. Come see us make Car Bomb look still really good all over Europe before coronavirus kills us all.
10,2020-03-09 17:13:35+00:00,"If you're a young person who wants to make it easier on everyone, lay off the smokes for a bit, improve fitness levels if you can (seriously, a few extra steps does wonders), don't go out on the town if you feel crook. Small things make a big difference. #COVID19 #coronavirus"
11,2020-03-09 17:00:44+00:00,"I see plenty of people telling us to panic. I see plenty of people telling us it's nothing to worry about. What I'm sad to see is not as many people telling us things are gonna suck, but if we work together and make small sacrifices, we can get through this.#coronavirus #COVID19"
12,2020-03-09 12:42:39+00:00,The coronavirus when cold and flu season starts up this fall 
13,2020-03-09 08:01:34+00:00,What you idiots cannot get into your thick skulls is that younger people (SUCH AS YOURSELVES) CAN be infected with the coronavirus and show NO symptoms but transmit it to someone else for whom it could be deadly.
14,2020-03-08 15:37:06+00:00,My Working Out Loud attitude regarding #COVID2019 #COVID19 #Coronavid19 #CoronaVirus 
15,2020-03-08 13:44:26+00:00,Some peeps at my workplace put together an informational bot about coronavirus-related questions. Real passion-project by some colleagues and I think it’s pretty great 🥰 http://coronabot.org
16,2020-03-08 07:42:56+00:00,"The Coronavirus panic has me massively disappointed. I was hoping that people will be running around with improvised bayonets and hacked-together armour, all while forming small, close-knit rivalling gangs in high-rise buildings. Instead, we have this. "
17,2020-03-08 07:29:12+00:00,"Microsoft saw a 500 percent increase in usage of #MicrosoftTeams meetings, calling, and conferences. 200 percent increase in Teams usage on mobile devices. #COVID2019 #coronavirus #Covid"
18,2020-03-06 10:21:32+00:00,*Hust* 😷 #magdillon #magdeburg #coronavirus #COVIDー19 #SachsenAnhalt #memes
19,2020-03-10 18:58:30+00:00,No matches without fans cancel all competitions #coronavirus 
20,2020-03-10 18:09:47+00:00,"Due to the current situation we're dealing cornflakes. . #notsponsored #pugsnotdrugs #musicproducer #coronavirus #coronamemes @Cologne, Germany https://www.instagram.com/p/B9kAqHNojri/?igshid=1kgs8q25qp7rn"
21,2020-03-10 16:34:15+00:00,Bought a flight ticket for 150 euros to Paris. To change the flight to a later date hoping PSG will qualify will cost me 100 Euros. 😀😀😀. I will have to just forfeit the 150 euros. Coronavirus taking its toll. Na wa!!
22,2020-03-10 16:26:32+00:00,"Again, if you’re sick stay home. #COVID19 #coronavirus #CoronaVirusUpdate #Corona"
23,2020-03-10 15:13:12+00:00,Nigerian government and Nigerians in general are taking more precaution against #coronavirus than the European countries I have been in the last few days. May almighty continue to protect us.
24,2020-03-10 13:16:47+00:00,"I just found out that the semester didn't start on March 16th, but on April 20th because of coronavirus! That means having my son at home for another 5 weeks ! 😩😩😩😂😂😂 "
25,2020-03-10 10:15:59+00:00,"Wash your hands! If you haven’t got running water, you can always use your tears after listening to my music 😭 We can protect ourselves from Coronavirus one sad song at a time. https://open.spotify.com/track/7ebRFWqlrOQTxPlvmt99s2?si=dkwAogMsQmuylBjAodGSdg"
26,2020-03-10 10:15:06+00:00,Update #coronavirus 
27,2020-03-10 08:35:56+00:00,"Was wondering when the racist right would start using coronavirus to push racist bullshit. Surprised that it took this long, and that it wasn’t one of the first things that came out of Trump‘s mouth. "
28,2020-03-10 07:16:04+00:00,You will read all the stories on #coronavirus and the markets very differently after reading ‘Don’t buy it’ by @anatosaurus which dissects the language we use to talk about the economy reinforcing the sense that everything revolves around market health.
29,2020-03-10 05:56:38+00:00,"Coronavirus prevention plan: wash your hands, run, clear the head, spend time outside, wash your hands, go for walks with family, prepare for online learning, be grateful for dedicated faculty making it happen and wash your hands again!!! "
30,2020-03-09 17:49:23+00:00,The #coronavirus isn’t real. The real issue is a new virus that makes people go totally insane. 🧻🧻🧻 
31,2020-03-09 16:26:34+00:00,The lebanese authorities checking people at the airport for the coronavirus: 
32,2020-03-09 14:08:01+00:00,How they immune to Coronavirus but not the clap? 
33,2020-03-09 10:45:11+00:00,"I’m totally shocked about how German healthcare system reacts the #COVID2019 epidemy. My wife and I are having some #coronavirus symptoms since this weekend. At the same time, two positive cases have been diagnosed at the institute I work..."
34,2020-03-09 10:41:21+00:00,"Because “Happy Birthday” twice is a super basic #COVID2019 #coronavirus handwashing song. Totes on team @lizzo for this one, btw."
35,2020-03-09 05:59:35+00:00,My ex is a little bit of cough and I am not sure if I will be able to make it to the next class My ex is the coronavirus? 
36,2020-03-07 15:47:32+00:00,"If you have played in a McDonald’s play place as a kid, you won’t get the corona virus 😂"
37,2020-03-06 15:11:30+00:00,“Emotions are contagious too” Ask yourself what do reasonable people appropriately expect from an organzation? @psapodium #coronavirus #crisismanagement #leadership
38,2020-03-06 14:44:03+00:00,"❗❗❗one big reason why coronavirus spread rapidly in GermanyNORDRHEIN-WESTFALEN is the first man infected during incubation went to the carnival! If 1 person got infected, then at least 30 ppl around will got infected. Plz cancel this 1000ppl gathering carpet!❌@ISU_Figure 💢"
39,2020-03-06 09:23:34+00:00,"We all remember this blockbuster movie where all countries got together to fight a worldwide threat. The message in the movie is clear, no single country can fight this alone. #coronavirus threatens and concerns all of us. All nations join forces to fight this #AnnihilateCorona"
40,2020-03-06 07:44:22+00:00,Racism is growing in times of Coronavirus. Without any real sources right wing news sites are saying patient zero in Italy was a migrant (from a country not affected at that time) Ignoring facts is dangerous. Racism is dangerous!
41,2020-03-06 02:24:00+00:00,"These weeks some articles make us fear of racism because we are Asian. However, we have never seen RACIST #CoronaVirus in Berlin and London. Anyway this problem will be resolved as quickly as possible. No racism for taking a breath please🌍"
42,2020-03-05 20:11:37+00:00,You know this Coronavirus is serious when the stock market tanks even though Elizabeth Warren has dropped from the race...
43,2020-03-05 18:52:26+00:00,Since all of the warnings about the Corona virus has come out I've been super careful not to touch anything in public. I've even been using my mouth to flush the toilets in public restrooms. Can't take any chances.
44,2020-03-05 18:06:48+00:00,"Mensch, nimm die Finger aus dem Gesicht! #coronavirus . How to Stop Touching Your Face "
45,2020-03-05 15:32:28+00:00,Coronavirus Update: Trump Addresses Joint Session Of Congress On Importance Of Avoiding Crowded Places
46,2020-03-05 14:03:57+00:00,We are closely monitoring the current situation regarding the outbreak of Coronavirus. Preparations for the congress are well underway and are going ahead as planned. All regulations recommended by the WHO as well as by the Czech Ministry of Health are being implemented.
47,2020-03-05 10:31:00+00:00,"Difference between France and Germany in a nutshell: France: President @EmmanuelMacron orders confiscation of all protective masks. Germany: Trade ministry bans export of protective masks, with exceptions. #coronavirus"
48,2020-03-05 08:08:32+00:00,And stop hoarding sanitisers 🙄 there will be enough for everyone’s need but not for everyone’s greed! #coronavirus #Covid_19
49,2020-03-05 08:04:01+00:00,COVID-19 Coronavirus - The Real Walking Dead 💀 
50,2020-03-05 08:02:24+00:00,I wrote about coronavirus in my email and woke up to over 200 messages. Down to 71 now. Thank god for this amazing scotch to get me through it all! – at Lufthansa First Class Terminal
51,2020-03-05 03:13:34+00:00,#Coronavirus #COVIDー19 is mutating: Chinese scientists find second strain
52,2020-03-04 22:52:49+00:00,The #coronavirus hits the Third Reich 
53,2020-03-04 20:17:31+00:00,"I live in a town of 80,000 in Germany, and we have multiple coronavirus cases here. Thus far, they have included Karneval-goers and students in their early 20s. However, I feel that the health of vulnerable populations is safer here than it would be anywhere in the US. Why?"
54,2020-03-04 18:54:29+00:00,"Current panic around coronavirus might make more and more companies to recommend their employees to work from home, as Twitter already did. If that happens, more companies will have real data on how remote work correlates with workers’ productivity."
55,2020-03-04 12:39:08+00:00,"German Health Minister @jensspahn warns in parliament that “effects of fear could be worse than effects of the #Corona virus itself”. Minutes later far right @afd party’s @Alice_Weidel fear mongers in parliament, warns of “chaos” and “open borders...that could kill.”"
56,2020-03-04 09:42:22+00:00,I started choking on coffee in class and my professor said “wash your hands. Coronavirus.” Boy leave my trachea alone
57,2020-03-04 08:44:04+00:00,#Coronavirus advice from the local bookshop. 
58,2020-03-04 08:18:41+00:00,All this #CoronaVirus talk keeps making me think back to the book and mini-series of @StephenKing’s The Stand. Loved it! Beware what comes next...
59,2020-03-04 08:10:03+00:00,Sorry guys. Just found the real cause of #CoronaVirus . Just found a protein shaker I didn’t wash properly for 3 weeks 🤢🤮
60,2020-03-04 08:06:31+00:00,"Nö, das sind einfach bekannte Tatsachen. Deswegen schreitet der #Klimawandel ungebremst (ausser durch #Coronavirus) weiter fort."
61,2020-03-04 07:53:04+00:00,Interesting side effect of the coronavirus epidemic: “Coronavirus is negatively impacting international call quality” https://tek.io/2IcMvtd via @techrepublic
62,2020-03-04 07:46:46+00:00,#Coronavirus: Was Sie jetzt beachten sollten / unsere Tipps im Online-Magazin zum Umgang mit #Covid_19 sind aktualisiert @bzga_de
63,2020-03-04 07:43:47+00:00,Wichtig !!! Coronavirus in fast allen Bundesländern entdeckt - 3000 Tote in China - https://www.stern.de/politik/deutschland/die-morgenlage--coronavirus-in-fast-allen-bundeslaendern-entdeckt-9168566.html?utm_campaign=&amp;utm_source=twitter&amp;utm_medium=mweb_sharing via @sternde
64,2020-03-04 07:39:32+00:00,".@NDRinfo, merci für dieses adhoc Podcast Format mit Christian #Drosten von der @ChariteBerlin zum #coronavirus. So muss öffentlich-rechtlicher Rundfunk! https://podcasts.apple.com/de/podcast/das-coronavirus-update-mit-christian-drosten/id1500424869 #corona #CoronaVirusUpdate"
65,2020-03-04 07:39:19+00:00,Paypal-Konto Warnungen... Der Coronavirus der E-Maileingänge 
66,2020-03-04 07:28:03+00:00,Wir fahren morgen nach Luxemburg 🇱🇺 - Zuschauer dürfen allerdings nicht rein... #roadtotokio2020 #coronavirus #fechtengenießen
67,2020-03-04 07:15:49+00:00,"Hamsterkäufer und Flüchtlingsgegner. Klimawandel und Corona-Virus. Trump und Erdogan. Nazis und Radikalismus. Bei alldem zeigt sich, was für ein Mensch du bist."
68,2020-03-04 06:45:09+00:00,Profiteure! Wirklich komisch... Medien/ambivalente Nachrichten(?) + Panikreaktion+Hamsterkäufe > KAPITALISMUS #CoronaPanik #coronavirus 
69,2020-03-04 06:29:12+00:00,Google I/O 2020 is cancelled #coronavirus 
70,2020-03-04 06:27:58+00:00,Anybody chinese with coronavirus has already been quarantined by now. The people spreading it now are from other countries that have already been infected. People in Wuhan can’t leave rn. So shift your worries from solely east asians 🤦🏽‍♀️ 
71,2020-03-04 06:21:54+00:00,Klopapier wird knapp? Dann einfach die Survival-Taktik von #Frauentausch anwenden... #coronavirus #CoronaPanik
72,2020-03-04 06:21:20+00:00,"Wenn Ärzte an ihre Grenzen kommen: Durch das #Coronavirus ist in den Praxen viel los. Ein Mann berichtet und von seiner Odysee, einen Test machen zu können. https://www.rtl-hessen.de/beitrag/coronavirus-desinfektionsmittel-untersuchungen-patienten (Video)"
73,2020-03-04 06:12:07+00:00,#coronavirus als katalysator für zusammenarbeiten aus der entfernung: jedenfalls gedanklich bringt uns das ein stück voran. 
74,2020-03-04 06:01:30+00:00,"🌸🍷 Schade, dass das Mandelblütenfest 2020 abgesagt wird. #Coronavirus #Mandelblütenfest http://mandelbluetenfest.de/mandelbluetenfest-2020-aus-praeventiven-gruenden-abgesagt/"
75,2020-03-04 05:49:32+00:00,"Stigmabase — Lage ist ernst, aber (noch) nicht bedrohlich: Man nehme die Entwicklung des Coronavirus ernst und schätze die Lage ... Seit das Bundesamt für Gesundheit (BAG) seine Sensibilisierungs- und ... View article... http://dlvr.it/RRC8mp"
76,2020-03-04 05:46:02+00:00,"Sis: I'm so sick of people blaming animals for illnesses, bird Flu, swine flu, mad cow disease Me: err 🙋🏻‍♀️I think... Sis: like finally, viruses named after alcohol. I like this series better! Me: 🤣🤣🤣 I don't think it's....ahh never mind 😂🙈 #coronavirus #coronabeer"
77,2020-03-04 04:44:59+00:00,"Guten Morgen Iiebe Twitterer, einen schönen Mittwoch und mal ehrlich,lieber an der richtigen Stelle erkundigen wegen Corona Virus als auf die Panikmache zu reagieren "
78,2020-03-04 04:14:14+00:00,Hat would be dope if you were about to slay the Coronavirus with a sword and those jeans are🤮
79,2020-03-04 03:37:10+00:00,"Coronavirus (COVID-19) u sachliche, gesicherte Infos Für den jeweiligen Wohnort das zuständige Gesundheitsamt und Verwaltung (Gemeinde/Kreis/Stadt). Karte Webseite: https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6 Mobil (auf ""Confirmed"" klicken): https://www.arcgis.com/apps/opsdashboard/index.html#/85320e2ea5424dfaaa75ae62e5c06e61"
80,2020-03-04 03:35:58+00:00,"Coronavirus (COVID-19) sachliche, gesicherte Informationen: BBK: https://www.bbk.bund.de/ RKI: https://www.rki.de/ mit aktueller Bewertung: https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Risikobewertung.html BMG: https://www.bundesgesundheitsministerium.de/ BZgA: https://www.bzga.de/"
,Date,Text
0,2020-03-17 16:12:23+00:00,"In the light of #coronavirus, Drezner’s “The System worked” appeared in many discussions. His revision of the argument is worrisome: “The sense of shared interests is much weaker now than in 2008, and the distribution of power is more fragmented.” "
1,2020-03-17 15:52:41+00:00,"Live from Downtown #Frankfurt, 🇩🇪 People are out shopping and drinking beer, and cafés are unusually packed — despite everything that’s happening. Hardly any #SocialDistancing. Good weather ☀️ seems more important than health. 😷 🦠 #COVID19 #coronavirus "
2,2020-03-17 15:25:54+00:00,I was scared of the havoc the #Coronavirus would cause but now I’m legit terrified. I just went to a huge wholesale shop catered to big businesses. The shelves are empty &amp; no toilet paper in sight. I have been shopping here for 21 years. I have never seen ANYTHING like this ! 
3,2020-03-17 14:36:37+00:00,"Snapshot of life in Berlin as public spaces begin to empty out in response to #coronavirus. Merkel's message to the nation to reduce travel, stay at home and practice social distancing is being heeded more by some than others. 🎥 @wnglucroft 📺👉🏽 http://p.dw.com/p/3ZZKF"
4,2020-03-17 12:58:56+00:00,"Scenes of empty theatres across Berlin yesterday following closures. While some are feeding cultural appetites on the online stage with live streaming and video content, others are using the time to do a little upkeep. #Coronavirus Full report w/@wnglucroft over on @dwnews 📺"
5,2020-03-17 10:01:47+00:00,America is taking more precautions to keep Americans living abroad safe from coronavirus than they are the Americans living in the country.
6,2020-03-17 07:27:56+00:00,AMPELMANN Shops in Berlin will be closed until further notice. Thank you for your understanding. 🙏 #StayAtHome #coronavirus #SocialDistancing #ampelmann #berlin #BleibtZuhause
7,2020-03-17 06:51:42+00:00,How „Vorarlberger Nachrichten“ newspaper is serving it‘s readers and it’s region during the Corona-outbreak. ❤️ https://www.inma.org/blogs/ideas/post.cfm/covid-19-spurs-vorarlberger-nachrichten-to-bring-its-community-closer-with-vorarlbergstickstogether #vorarlberghältzusammen #corona #coronavirus #covid19
8,2020-03-16 20:35:45+00:00,Max ist ein guter Sohn. #coronavirus 
9,2020-03-16 20:07:11+00:00,Home schooling day 1: the Corona virus. 
10,2020-03-16 19:20:45+00:00,"#COVID19: Be sure to take the necessary precautions that the World Health Organisation has issued to prevent yourself and others against #coronavirus. But also, don’t forget to check in with people via messages and provide accurate information when necessary. Stay safe ❤️ "
11,2020-03-16 19:00:48+00:00,"Just want to send a huge #THANK YOU to all healthcare staff, police officers, military, public transport staff and anyone else on duty during this difficult time of #coronavirus #COVID19 #ShutDownGermany. Vielen Dank! ❤"
12,2020-03-16 18:54:28+00:00,"Due to corona virus i have also canceled all the debts i had with anyone. Fam, i'm not paying anymore.😐"
13,2020-03-16 18:52:09+00:00,"Reducing considerably social contacts, taking care constantly, but no “restrictions” in enjoying the beautiful #BavarianAlps - nature being a safe(r) place in times of #coronavirus 🇪🇺🇩🇪. "
14,2020-03-16 18:09:05+00:00,It is possible to contain #coronavirus | A tale of two Italian provinces: Lodi introduced social distancing two weeks before Bergamo and managed to #FlattenTheCurve | Great research by @melindacmills and @OxfordDemSci 👍🏻 | https://osf.io/fd4rh/?view_only=c2f00dfe3677493faa421fc2ea38e295
15,2020-03-16 16:21:55+00:00,"BOOST YOUR IMMUNE SYSTEM It is important to strengthen your immune system with the following substances, especially in these hard times we are all facing right now, fighting against the Coronavirus! 🦠 Very important is: ▪️Drink a lot of water (Stay… http://instagram.com/p/B9zORtYhVgP/…"
16,2020-03-16 16:21:28+00:00,"Mrs @vonderleyen is Cyprus not a member of the EU? Any passengers including EU citizens arriving in Cyprus without a medical certificate for the coronavirus, will be deported on the same flight back to the country where they came from. Is there perhaps a misunderstanding? "
17,2020-03-16 11:44:14+00:00,S.H.A.V.I. Skinheads against Virus Infection #sharpffm #sharpfrankfurt #frankfurt #coronavirus #COVID19de
18,2020-03-16 09:14:24+00:00,"Attention! block in corona from any is not enough, you also need block out corona to any or simpler both in one block corona (sorry folks, #pf helps against #CoronaVirus about as much as toilet paper) "
19,2020-03-16 00:23:18+00:00,"I’m totally baffled by all these politicians who are so easily trashing Italian handling of corona virus crisis, wish I had their confidence in them being able to do much better."
20,2020-03-17 22:32:16+00:00,Calm and Comforting wishes from Reece and I in Berlin. Hoping wherever you are that you are healthy and safe during this confusing and difficult time. #cat #COVID2019 #coronavirus #mentalhealth #calming #CatsOfTwitter #catlover
21,2020-03-17 20:46:38+00:00,"Being locked down at home with my wife for so long, the probability to kill each other is higher than death caused by corona vírus!!! 😂😂😂😂😂"
22,2020-03-17 20:38:39+00:00,"In the middle of all the #Coronavirus Crazy and quarantine, this was the beautiful sunset #makingthemostofit #sunset #workingfromhome #viewfrommyoffice @Wittlaer, Nordrhein-Westfalen, Germany https://www.instagram.com/p/B92TQZgqoDU/?igshid=5dcszqdhl7hb"
23,2020-03-17 20:13:31+00:00,"See for yourself: Moderate #SocialDistancing will usually outperform the attempted #quarantine, and extensive social distancing usually works best of all. #COVID19 #coronavirus "
24,2020-03-17 19:25:53+00:00,The next one who says corona virus is getting kissed 😤
25,2020-03-17 19:12:18+00:00,"""The global coronavirus pandemic is also an opportunity to produce very large quantities of student data, as students are forced online into data-intensive digital learning environments at unprecedented scale."" "
26,2020-03-17 17:38:15+00:00,"“If anything kills over million people in the next few decades, it’s most likely to be a highly infectious virus rather than a war....” “And we are not ready for the next epidemic.” Said @BillGates in 2015 at the TED conference. #CoronaVirus "
27,2020-03-17 16:43:23+00:00,🗣Payroll tax cuts don’t work for people who can’t work #trumpresponse #COVID19 #coronavirus
28,2020-03-17 16:18:24+00:00,Breaking: Hands Across America To Take On Coronavirus 
29,2020-03-17 15:03:49+00:00,The one and only video explaining the Corona Virus and the craziness around it. 
30,2020-03-17 13:36:24+00:00,"In the midst of the pandemic, this might help calm you down. Femi drops this Friday, 20th of March everywhere. Pre-save/pre-order with the links below: Spotify: https://distrokid.com/hyperfollow/akwasireaction/femi-feat-ikofi Apple Music: https://music.apple.com/us/album/femi-feat-ikofi-single/1500038237?app=itunes&amp;ign-mpt=uo%3D4 Stay safe fam! #COVID2019 #coronavirus #QuarantineLife"
31,2020-03-17 08:56:21+00:00,"In #Munich, the public transport authority @mvgMuenchen is protecting their bus drivers from #coronavirus in a rather unconventional way. 👍 – at H Baaderstraße"
32,2020-03-16 22:49:03+00:00,Germany has found a way to print 600b. France has found a way to print 300b. Italy was almost celebrating when they felt they had been given the green light by the EU to increase the deficit by 25b. I think the highest profile death caused by #coronavirus is that of the EU
33,2020-03-16 18:40:42+00:00,"#India temporarily bans entry of #Indians from #EuropeanUnion, #UnitedKingdom &amp; #Turkey. #TravelBan #TravelAdvice #covidー19uk #COVID19 #COVID2019 #COVID19de #coronavirus #CoronavirusOutbreak #Corona #CORONAVIRUSENFRANCE #coronapocolypse #CoronaVirusUpdates @IndiainItaly"
34,2020-03-16 16:47:56+00:00,Chapeau #taz 👍 #Katastrophenfall #coronavirus 
35,2020-03-16 16:16:09+00:00,"Overall, #SocialDistancing is not too difficult when living in a #suburb in #Berlin #COVID19de #coronavirus "
36,2020-03-16 15:49:45+00:00,Day 1 working from home. Realized my table is so small that it doesn’t fit both my monitor and laptop at once. Stacking things on my extra kitchen chair is currently the solution. But now I can’t use that chair as a foot rest.... #COVID19 #coronavirus
37,2020-03-16 14:09:16+00:00,"This is here in Germany. I took a few pictures. This is what it looked like when I was shopping. And in the other stores as well. Unfortunately, it looks like this because of the corona virus. "
38,2020-03-16 12:05:11+00:00,"While central Europe is closing borders, urging home office & avoiding all but essential travel, some athletes are travelling from the UK to the European mainland for 🚲 jollies. Good idea, yes or no? Protect those who are vulnerable. #coronavirus #COVID19 #SocialDistancing"
39,2020-03-16 10:26:54+00:00,These simulations show how to flatten the coronavirus growth curve https://wapo.st/corona-simulator?tid=ss_tw
40,2020-03-15 19:45:54+00:00,"We cannot fight #coronavirus by crisis-nationalism. @realDonaldTrump cannot offset his early failures by corporate transactions and patent capture. It’s time to strengthen transatlantic research, not unfold dangerous bidding contests. My statement here: https://www.facebook.com/1827578987299434/posts/2904172749640047/?d=n"
41,2020-03-15 18:51:10+00:00,I need TP for my bunghole #coronavirus 
42,2020-03-15 18:46:55+00:00,"German Chancellor Angela Merkel to meet with government #coronavirus crisis team on Monday to discuss plans to bring back Germans citizens. After that, says Interior Minister Horst Seehofer, a decision should be made regarding restrictions of flights and train connections."
43,2020-03-15 18:32:54+00:00,"🇩🇪 Germany: *works hard, develops coronavirus vaccine* 🇺🇸 @realDonaldTrump: “Listen I want to buy exclusive rights to this, and I quote, “for the US only.”"
44,2020-03-15 18:11:56+00:00,"“Peak of #coronavirus in Germany hasn’t yet been reached,” says Interior Min Seehofer. Neighbouring countries &amp; EU Commission has been informed of border controls, which aim to limit spread of virus and prevent stockpiling in border regions. German citizens have right to return. "
45,2020-03-15 17:46:39+00:00,"That Trump tries 2 lure knowledge& scientists of a German pharma comp. with enormous sums of money 2 the US, only 2 develop a vaccine against COVID-19 EXKLUSIVLY for the US is cynical and inhuman.😡In these times everyone should stand TOGETHER in the fight against💪🏻 #coronavirus "
46,2020-03-15 16:39:27+00:00,Some Berlin clubs are livestreaming music amidst the coronavirus shutdown. I may take it to the balcony. 
47,2020-03-15 14:57:27+00:00,Coronavirus latest: Germany to close some borders. All the latest in @dwnews ticker:
48,2020-03-15 13:10:17+00:00,Isis issues coronavirus travel advice: terrorists should avoid Europe 
49,2020-03-15 13:08:02+00:00,"Deutschlandfunk reports on COSMO project: Monitoring knowledge, risk perceptions, preventive behaviours, and public trust in the current coronavirus outbreak in Germany: https://www.deutschlandfunk.de/covid-19-bereitschaft-zur-einschraenkung-wegen-coronavirus.2850.de.html?drn:news_id=1110631 @CorneliaBetsch @rki_de @ZPID @BNITM_de @smc_germany @YaleGH #coronadeutschland"
50,2020-03-15 12:51:00+00:00,Nice graphical illustration of how quarantine and social distancing contributes to #FlattenTheCurve. Helps to understand and communicate why individual and hard measures by authorities are adequate. #coronavirus @washingtonpost
51,2020-03-15 11:20:02+00:00,"#BREAKING - At least 5 detainees at Shumaisi Detention Center, #Jeddah, #SaudiArabia have contracted #COVIDー19 #Coronavirus. #Rohingya detainees were moved to another building. We appeal to @KingSalman to release all Rohingya detainees and protect their lives."
52,2020-03-15 10:49:08+00:00,Informations about measures for #corona-virus in NRW #corona #covid19 #corona19de #NRW
53,2020-03-15 09:23:22+00:00,"I bet you think this is some shocking scene of a deserted public space, as million stay at home to weather the Coronavirus storm. Nah, it's just Stuttgart on a Sunday morning. "
54,2020-03-15 09:09:14+00:00,He truly is scum. Trump keeps trying to secure a German Coronavirus vaccine solely for US use. (via @dwnews)
55,2020-03-14 23:08:24+00:00,Second day of quarantine. #stayathome #StayHome #COVIDー19 #Covid_19 #coronavirus Here very useful information: 
56,2020-03-14 22:59:45+00:00,"🇬🇧 After coronavirus has had the outbreak, many Japanese are drawing a yokai monster, Amabie. The yokai appeared in Kumamoto in the later Edo period and said, ""when a desease outbreaks, copy me and show others"" then disappeared. So I did. #amabie, #yokai, #coronavirus "
57,2020-03-14 20:43:01+00:00,"Sending out kudos to @SAP and their whole IT (eg @HaraldMonihart @MartinLang) &amp; all the other people I am not able to mention in a single tweet: Even though #coronavirus is limiting a lot our daily life, there are no limitations in terms of remote work at #sap! Just stay healthy!"
58,2020-03-14 17:12:39+00:00,"Coronavirus not beating the spirit of commerce in Prague. All food outlets closed except takeaways. So cafes &amp; restaurants like this one have simply turned themselves into takeaways. Brilliant. @Prague, Czech Republic https://www.instagram.com/p/B9uNTkKHcxd/?igshid=ur4kqhrj4i98"
59,2020-03-14 10:37:52+00:00,"Best description I’ve yet read of the UK government coronavirus strategy. It’s risky, but if it works (if they don’t lose control of the process; which is very possible with an exponential problem like this), it kills less people and causes less disruption. Read the whole thread. "
60,2020-03-14 09:23:24+00:00,"Coronavirus in Italy 🇮🇹 — Maurizio Cecconi, MD, of Humanitas University in Milan, impressive report from the front lines. 🇩🇪listen what he is saying: Get prepared #COVID19"
