,Date,Text
57,2020-03-23 10:56:11+00:00,"호구 나라로 공짜 진료 받으러 왔습니다... 어제 유럽서 온 입국자 1442명, 2주간 호텔 등지에 격리하고, 호텔비, 식비, 일체 무료 제공하며, 코로나 확진 땐 2주 400만원 진료비까지 공짜입니다. 이런 개호구 나라 세계 어디에도 없습니다.자국민들 한데는 돈 받는 미친정부. pic.twitter.com/q2sJ1bD7sP"
58,2020-03-23 09:52:18+00:00,Me: *sees that Hongjoong and San will be on Idol Radio and I know fans are allowed to go and watch* Me 2 minutes later: *sees ‘코로나 19’ at the bottom of the official notice* 
59,2020-03-25 13:40:02+00:00,선생님들 폰헙에서 허튼짓 안하고 집에서 딸만 친다고 서약하면 코로나 종식까지 무료로 프리미엄 준다고 합니다 pic.twitter.com/Wm5T9Fbk2t
60,2020-03-25 12:03:37+00:00,'증상 발현 후 보름간 대전 시내 돌아다닌 40대' 코로나19 확진(종합) https://www.yna.co.kr/view/AKR20200325049951063?input=tw 신종 코로나바이러스 감염증(코로나19) 첫 증상이 발현한 이후 보름 동안 대전 시내를 돌아다닌 40대 여성이 25일 추가 확진 판정을 받았습니다 
61,2020-03-24 21:12:28+00:00,클린 강원 만들기 범도민 캠페인 강원도는 코로나19 영향으로 도민들의 피로감 누적과 일상생활의 어려움이 가중되자 코로나19 방역대책의 일환으로“클린 강원 만들기 범도민 캠페인 (부제 : 강원도민 여러분!! 함께하면 반드시 이겨낼 수 있습니다. 함께 이겨냅시다)”을 24일 강원 정태윤기자 pic.twitter.com/HJKA0xq29k
62,2020-03-24 21:10:37+00:00,"마포구, ‘코로나19’ 대응 비대면 온라인 공연‧문화 서비스 - 마포아트센터 2월 초부터 휴관…공연, 체육, 문화강좌 등 올스톱 , 마포구가 코로나19의 장기화에 따라 움츠러든 문화 서비스의 공백을 최소화하기 위해 비대면 온라인 문화콘텐츠와 무관중 공연 서비스를 구민들에게 유현효기자 pic.twitter.com/iNPUJa0Ffy"
63,2020-03-24 21:07:42+00:00,"클린 강원 만들기 속초 캠페인 전개 - 우리 가정, 점포, 거리 집중 방역으로 코로나19 이겨내요!! 코로나19로 관광시장 및 경제활동이 위축되어 강원도에서는 민·관의 집중적인 합동 소독 및 방역으로 청정 강원 이미지를 재정립하고 감염증 확산을 방지하기 위해 “ 속초 정의영기자 pic.twitter.com/2IHz6fT8Iu"
64,2020-03-24 21:06:37+00:00,"강남구 역삼글로벌빌리지센터, 온라인 한국어 강좌 실시 - 서울시 글로벌빌리지센터 중 최초 … 코로나19 확산 방지 위한 ‘사회적 거리두기’ 일환 , 강남구가 코로나19 확산 방지를 위한 ‘사회적 거리두기’의 일환으로 지난 16일부터 역삼글로벌빌리지센터 한국어 강좌를 실시간 화상 이철화기자 pic.twitter.com/dQDgyWIkHA"
65,2020-03-24 21:05:27+00:00,"광명시,“끝까지 책임진다”긴장 늦추지 않고 방역에 최선 - 광명시 방역 2,743명 참여, 2,672개소 방역 실시 코로나19 국내 첫 확진환자가 발생한지 두 달여가 지난 가운데 광명시는 긴장을 늦추지 않고 시민 안전을 지키기 위해 코로나19 방역에 최선을 다하고 있다. 광명 김영만기자 pic.twitter.com/VmOGK7NeuF"
66,2020-03-24 18:34:45+00:00,시무라상 코로나 확진 맞나봐요 계속 기사나옵니다 진짜 너무 말이 안나오네요 pic.twitter.com/v1WES72Bbb
67,2020-03-24 14:42:27+00:00,‘코로나19’로 대한의학회 차기회장 선거 2주 연기 - 의학신문 http://www.bosa.co.kr/news/articleView.html?idxno=2124001
68,2020-03-24 10:06:46+00:00,이재명의 상품권 10만원에 묻힌 소식입니다. 부산시는 24일 코로나19 관련 긴급 재정지원 2단계 대책을 발표하고 소상공인·자영업자 18만5585명에게 각각 100만원씩 1856억원을 지원한다고 밝혔다. https://news.v.daum.net/v/20200324140047759
69,2020-03-24 04:27:11+00:00,"스페인 국방장관 ""군대가 버려진 노인들을 발견했고, 일부는 침대 위에서 사망한 상태로 있었다"" 국방장관은 일부 요양원 직원들이 코로나19 사례가 요양원에서 발견된 후 요양원을 버리고 떠났다고 말했다. 스페인 검찰 당국은 이 사건에 대한 조사를 시작했다"
70,2020-03-24 02:56:08+00:00,"아~~정부가 아무지시없는데도 학생들이 개학 알아서 연기하고 대학생들도 알아서 싸강듣고 했구나 그랬구나~~ 아~~정부가 아무지시없는데도 코로나 확진자들 검사비,치료비를 병원이 무료로 해줬구나 그랬구나~~~ 아~~정부가 아무 지시없는데도 긴급 생계비 지원이 나오는구나 그랬구나~~ 👊👊👊👊👊"
71,2020-03-23 22:10:08+00:00,"日 노벨상 수상자 “한국에 머리 숙여서라도 코로나19 정보 얻어야” ""일본 코로나19 검사, 한국·이탈리아比 10분의 1도 이뤄지지 않아"" 일본의 노벨 생리학·의학상 수상자이자 교토(京都)대 교수인 야마나카 신야(山中伸?)가 한국에 머리를 숙여서라도 신종 코로나바이러스 감염증 -이정남 기자- pic.twitter.com/9eiWN0ptj7"
72,2020-03-22 23:22:38+00:00,93세 노인이 코로나-19로부터 완치됐다는 기사 밑에 “다 살은 치매 노인 살리려고 17세 꽃다운 소년을 죽였다”는 취지의 댓글이 다수 달렸다. 무서운 세상이다.
73,2020-03-21 09:37:05+00:00,이재명 진짜 1조5000억 삥땅 했나봐요 왜 저렇게 미쳐 날뛰는걸까요? 허기사 1조5000억을 삥땅했고 지금 그거 있다는거 보여줘야 하는거면? 코로나19가 이재명의 목을 조르는게 되는건가요? 전 정말 진심으로 이재명과 혜경궁 김씨 김혜경의 끝이 어떻게 될지 궁굼해요 진심으로 꼬옥 보고싶어요
74,2020-03-21 04:28:26+00:00,대구시장은 개 풀뜯어 먹는소리 하지말라 우리 신천지라 말하며 신천지를 보호하고 중앙정부에 도와달라고 반복하며 구걸방역 했다 코로나사태 중에 대구 시의원들은 해외연수 다녀와 사과없이 단체로 도와달라고 반복한 넘들이다 세계가 미쳤다고 이런걸 배우겠냐c8 https://news.v.daum.net/v/20200321114851461
75,2020-03-20 01:26:55+00:00,"코로나19 감염 확산에 따라 사무국에서 감염 예방을 위해 최선을 다했으나 정부지침, 확산 사태 등을 검토한 결과 참가사와 참관객의 안전이 최우선이라 판단하여 행사가 부득이 취소 되었습니다. 기다려주신 분들에게 깊은 양해 말씀드립니다. 내년 더욱 풍성한 플레이엑스포 준비하겠습니다. pic.twitter.com/CasnB8wEgx"
76,2020-03-19 20:08:59+00:00,코로나 괴질을 옮긴 중국이 친구인가? 급할 때 돈 빌려주는 미국이 친구인가? 고통을 안겨주는 친구보다 어려울 때 도와주는 게 진정한 친구라지요.
77,2020-03-18 15:02:27+00:00,"ㅈㄴ 웃긴게 미쿡이 천달러 주는거 재난소득 웅앵거리면서 미쿡에서 코로나 검사, 치료비용이 얼마인지는 절대 말안함."
78,2020-03-17 10:52:37+00:00,"No people, no problem It's a zombie apocalypse #IAMLEGEND #n0shortcuts #nopeoplenoproblem #coronavírus #covid19 #nocoronavirus😷 #basketball #hoops #농구 #사람없음 #코로나바이러스 #코로나 #혼자 @Chungju https://www.instagram.com/p/B91QMnEnAk7/?igshid=t3rarift90ef"
79,2020-03-24 15:03:37+00:00,지금 벚꽃축제 할 때인가! 울산에 확진자 없다고 땡자땡자 하다가는 큰코 다친다! 봄철 방역도 실시하고 시민건강과 코로나확진 방지를 위해 힘쓰고 씨잘떼기없는 축제 당장 취소하라! 부끄러움은 울산시민 몫인가? 제발 좀 헛발질 그만해라! pic.twitter.com/GZQo34avLu
80,2020-03-24 12:50:37+00:00,윤춘장 수사는 n번방 이슈로 묻혀서는 절대 안된다!
81,2020-03-24 06:51:37+00:00,정세균이가 웬수여. 코로나 상황에 총리가 되어가지고 행정 업무는 뒷전에 정치질로 골든타임 다 놓치고. 총리가 개인적으로 왜 경기도지사를 그것도 몇번씩이나 만나고 다녀. 도지사 급보다 높은 장관들은 팽개치고. 이낙연 총리 같았으면 초동대치 끝판왕이었을 거다. 세균.. 그 자체가 화근덩어리지
82,2020-03-24 05:49:23+00:00,[신천지 예수교회] 🚨코로나19 가짜 뉴스 팩트체크_방역 빌미로 폐쇄된 건물(부산 안드레 연수원)에 진입을 시도했다?? - 사실이 아닙니다. https://www.youtube.com/watch?v=y7crbVfZoaM
83,2020-03-24 05:33:18+00:00,운동해야되는데^^~~ 코로나19로잠시쉬는타임###pic.twitter.com/udm2ygzZ9J
