subjectivity,polarity,cluster_pred
0.52,0.1481818181818182,3
0.0,0.0,1
1.0,0.4,0
0.5,-0.5,2
0.8,-0.2,2
0.6875,0.2375,0
0.75,0.8125,0
0.6133333333333334,0.03333333333333334,3
0.5276785714285714,0.26517857142857143,3
0.2777777777777777,0.1621212121212121,3
0.5625,0.2,3
1.0,0.4,0
0.9,0.6,0
0.3547619047619048,-0.09821428571428573,3
0.5666666666666667,0.011111111111111113,3
0.75,0.0,3
0.4839285714285714,-0.13169642857142858,2
0.17857142857142858,0.0,1
0.35,0.05,3
0.7,0.0,3
0.0,0.0,1
0.13333333333333333,0.16666666666666666,1
0.38125,0.25625,3
0.5,0.35000000000000003,0
0.0,0.0,1
0.45,0.25,3
0.43333333333333335,-0.16666666666666666,2
0.4,0.375,0
0.2,0.16666666666666666,1
0.1,0.0,1
0.0,0.0,1
0.0,0.0,1
0.5,-0.1875,2
0.4666666666666666,0.2333333333333333,3
0.0,0.0,1
0.3674242424242424,0.12045454545454545,3
0.7666666666666666,0.23333333333333334,0
0.5,0.5,0
0.0,0.0,1
0.41623376623376623,0.03701298701298701,3
0.5597222222222222,-0.10138888888888888,2
0.9,-0.5,2
0.4507936507936508,-0.05952380952380953,3
0.0,0.0,1
0.6666666666666667,0.21666666666666667,3
0.3,0.2,3
0.3,-0.15,1
0.4,0.0,3
0.9,0.6,0
0.0,0.0,1
0.5452380952380952,0.37946428571428575,0
0.5217687074829931,0.3027210884353741,3
0.75,0.140625,3
0.25,0.25,3
0.4297619047619047,0.30892857142857144,3
0.9,0.5,0
0.45,-0.2125,2
0.0,0.0,1
0.16666666666666666,-0.11666666666666665,1
0.6888888888888891,-0.3499999999999999,2
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.4833333333333333,0.3,3
0.3,0.1,3
0.375,-0.125,3
0.4111111111111112,0.11111111111111108,3
0.7916666666666667,0.2333333333333333,0
0.0,0.0,1
0.6,0.5,0
0.15000000000000002,-0.1,1
0.4833333333333333,0.16666666666666666,3
1.0,0.0,2
0.0,0.0,1
0.6,-0.3875,2
0.5659090909090909,-0.02272727272727273,3
0.2,-0.15,1
0.0,0.0,1
0.7333333333333334,0.4000000000000001,0
0.4166666666666667,-0.0625,3
0.05,-0.05,1
0.0,0.0,1
0.0,0.0,1
0.16666666666666666,0.016666666666666673,1
0.03333333333333333,-0.03333333333333333,1
0.3,0.2,3
0.4,0.1,3
0.31666666666666665,0.225,3
0.75,-0.275,2
0.0,0.0,1
0.5,-0.5,2
0.1,-0.1,1
0.35000000000000003,0.033333333333333326,3
0.25,-0.25,1
0.9,0.5000000000000001,0
0.0,0.0,1
0.5066666666666666,0.25,3
0.4911111111111111,-0.09333333333333332,3
1.0,0.0,2
0.2055555555555556,0.14583333333333334,1
0.3033333333333333,0.09666666666666666,3
0.5541666666666667,-0.05,3
0.0,0.0,1
0.4444444444444445,0.17777777777777778,3
0.55,-0.325,2
1.0,0.0,2
0.225,0.125,3
0.2990530303030303,0.002840909090909089,3
0.7011363636363637,0.25284090909090906,0
0.7166666666666667,0.3333333333333333,0
0.5625,0.04166666666666666,3
0.5399999999999999,0.16,3
0.4333333333333333,0.26,3
0.6530612244897959,0.4224489795918368,0
0.6580357142857143,0.30625,0
0.34040404040404043,0.21212121212121213,3
0.5,0.13636363636363635,3
0.5833333333333334,0.2,3
0.6666666666666666,0.3055555555555556,0
0.0,0.0,1
0.5138888888888888,0.2361111111111111,3
0.1,-0.1,1
0.0,0.0,1
0.4273809523809524,0.2619047619047619,3
0.1,0.0,1
0.7,-0.4,2
0.0,0.0,1
0.6,0.5,0
0.225,0.1,1
0.3462962962962963,-0.1351851851851852,3
0.7000000000000001,0.5333333333333333,0
0.2272727272727273,0.06818181818181818,1
1.0,0.6,0
0.0,0.0,1
0.9,0.5,0
0.4,0.40625,0
0.3272727272727273,0.043181818181818175,3
0.0,0.0,1
0.45,-0.24375,2
0.6886363636363637,0.05909090909090909,3
0.1,0.05,1
0.0,0.0,1
0.3838095238095238,0.20714285714285716,3
0.0,0.0,1
0.6666666666666666,0.5166666666666667,0
1.0,0.85,0
0.13333333333333333,0.0375,1
0.15000000000000002,0.05,1
0.5,-0.1875,2
0.3543650793650794,0.2329365079365079,3
0.425,0.02,3
0.0,0.0,1
0.0,0.0,1
0.5,0.06250000000000001,3
0.6666666666666666,0.525,0
0.4636363636363636,0.2590909090909091,3
0.5,0.2,3
0.0,0.0,1
0.65,0.2,3
0.4545454545454545,0.13636363636363635,3
0.2246031746031746,-0.07222222222222223,1
0.0,0.0,1
0.6022727272727273,0.013128107244318177,3
0.5166666666666667,-0.08333333333333333,3
0.462962962962963,0.0148148148148148,3
0.0,0.0,1
0.25,0.06818181818181818,3
0.3138888888888889,0.014682539682539672,3
0.5,0.5,0
0.0,0.0,1
0.06666666666666668,-0.03333333333333333,1
0.5333333333333333,0.21666666666666667,3
0.3386363636363636,-0.01590909090909091,3
0.3333333333333333,0.25,3
0.0,0.0,1
0.6146464646464647,0.2532828282828283,3
0.7272727272727273,0.2681818181818182,0
0.5454545454545454,0.2272727272727273,3
0.5,0.5,0
0.0,0.0,1
0.06666666666666668,0.03333333333333333,1
0.0,0.0,1
0.0,0.0,1
0.2,-0.175,1
0.35,0.35,3
0.0,0.0,1
0.6,-0.4,2
0.7,-0.275,2
0.35000000000000003,0.35,3
0.0,0.0,1
0.5917207792207793,0.11038961038961037,3
1.0,0.6,0
0.4833333333333334,-0.11666666666666665,3
0.24444444444444444,-0.2333333333333333,1
0.7339285714285714,0.17142857142857146,3
0.05,-0.05,1
0.25,-0.10000000000000002,1
0.3109090909090909,0.019772727272727268,3
0.35416666666666663,0.0625,3
0.225,0.0,1
0.475,0.5,0
0.8,0.0,2
0.25,0.03125,1
0.5986111111111111,0.24722222222222226,3
0.0,0.0,1
0.3333333333333333,0.2708333333333333,3
0.3,0.0,3
0.0,0.0,1
0.0,0.0,1
0.3875,-0.0625,3
0.4296296296296296,-0.3851851851851853,2
0.06666666666666668,0.03333333333333333,1
0.75,0.45,0
0.4545454545454545,0.13636363636363635,3
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.5333333333333333,-0.25,2
0.0,0.0,1
0.5,0.5625,0
0.4083333333333333,0.14166666666666666,3
0.20833333333333331,-0.052083333333333336,1
0.05,0.0,1
0.24444444444444444,-0.22222222222222215,1
0.0,0.0,1
0.0,0.0,1
0.34444444444444444,-0.2777777777777778,2
0.0,0.0,1
0.6666666666666666,-0.6999999999999998,2
0.36,-0.24000000000000005,2
0.18125,0.125,1
0.5,0.13636363636363635,3
0.30000000000000004,0.25,3
0.0,0.0,1
0.06666666666666668,0.0,1
0.4646464646464647,0.14772727272727273,3
0.0,0.0,1
0.5625,0.0,3
0.0,0.0,1
1.0,-0.875,2
0.4555555555555556,0.05555555555555556,3
0.0,0.0,1
0.4,-0.1,3
0.35347222222222224,0.06111111111111111,3
0.4616666666666667,-0.031060606060606056,3
0.3333333333333333,0.25,3
0.4199999999999999,0.13,3
0.03333333333333333,0.0,1
0.0,0.0,1
1.0,0.6,0
0.68,0.1366666666666667,3
0.5,0.5,0
0.0,0.0,1
0.5222222222222223,0.0,3
0.0,0.0,1
0.7749999999999999,0.024999999999999998,3
1.0,0.0,2
0.12,0.1,1
0.5,0.03125,3
0.8962962962962964,0.275,0
0.6333333333333333,0.18958333333333333,3
0.4916666666666666,0.21666666666666665,3
1.0,0.4,0
0.2833333333333333,0.15104166666666666,3
0.3333333333333333,0.3125,3
0.36071428571428577,0.2333333333333333,3
0.0,0.0,1
0.20833333333333331,-0.16666666666666666,1
0.0,0.0,1
0.0,0.0,1
0.03333333333333333,-0.03333333333333334,1
0.06666666666666668,0.0,1
0.4708333333333333,-0.225,2
0.0,0.0,1
0.2,0.25,3
0.5,0.5,0
0.0,0.0,1
0.03333333333333333,0.0,1
0.25,0.25,3
0.7,-0.275,2
0.26,-0.021875,1
0.6666666666666666,-0.36666666666666653,2
0.0,0.0,1
0.0,0.0,1
0.65,-0.275,2
0.0,0.0,1
1.0,-1.0,2
0.0,0.0,1
0.25,0.25,3
0.75,0.8,0
0.0,0.0,1
0.4,0.0,3
0.5,0.625,0
0.6875,-0.3125,2
0.4431818181818182,0.12878787878787878,3
0.25,-0.08333333333333333,1
0.0,0.0,1
0.2272727272727273,0.06818181818181818,1
0.2916666666666667,0.09166666666666667,3
0.7151515151515152,-0.14696969696969694,2
0.2053030303030303,0.03409090909090909,1
0.5625,0.0625,3
0.0,0.0,1
0.2416666666666667,0.021666666666666674,1
0.6333333333333333,0.4555555555555556,0
0.2888888888888889,-0.1555555555555556,1
0.4136363636363637,0.30492424242424243,3
0.4791666666666666,-0.3541666666666667,2
0.39696969696969703,0.2215909090909091,3
0.5333333333333333,0.085,3
0.5285714285714286,0.12142857142857146,3
0.95,-0.8,2
0.315,0.12,3
0.0,0.0,1
0.9082010582010582,0.25952380952380955,0
0.0,0.0,1
0.5,0.5,0
0.2,0.2,3
0.0,0.0,1
1.0,-0.125,2
0.4133333333333333,0.12999999999999998,3
0.4951298701298701,0.3471996753246753,0
0.0,0.0,1
0.4515151515151515,0.1787878787878788,3
0.35,0.2,3
0.14166666666666666,-0.04166666666666666,1
0.5,0.16666666666666666,3
1.0,-1.0,2
0.325,0.09375,3
0.5,0.05,3
0.225,-0.024999999999999998,1
0.0,0.0,1
0.5388888888888889,-0.06111111111111112,3
0.0,0.0,1
0.4305555555555556,-0.12638888888888888,3
0.5,0.5,0
0.5550909090909091,0.2554545454545455,3
0.0,0.0,1
0.6,-1.0,2
0.0,0.0,1
0.43333333333333335,-0.2333333333333333,2
0.2833333333333333,0.06666666666666668,3
0.35694444444444445,-0.0375,3
0.02,0.0,1
0.4983333333333334,0.05999999999999998,3
0.4944444444444445,0.35000000000000003,0
0.5,0.3333333333333333,0
0.4545454545454545,0.13636363636363635,3
1.0,-1.0,2
0.5377777777777778,0.08888888888888888,3
0.6,-0.054545454545454536,3
0.0,0.0,1
0.14285714285714285,-0.07142857142857142,1
0.8,0.4,0
0.0,0.0,1
0.5,0.13636363636363635,3
0.0,0.0,1
0.0,0.0,1
0.3,0.0,3
0.6189814814814815,0.2972222222222222,0
0.3333333333333333,0.25,3
0.6,-0.3833333333333333,2
0.5,0.5,0
0.2066666666666667,-0.07666666666666666,1
0.0,0.0,1
0.5,0.5,0
0.6,-0.29999999999999993,2
0.4071428571428571,-0.07857142857142857,3
0.55,0.35,0
0.5,0.2,3
0.17777777777777778,-0.07777777777777779,1
0.25,0.0,1
0.2625,-0.09027777777777778,1
0.0,0.0,1
0.6678571428571429,0.3428571428571429,0
0.06666666666666668,-0.05000000000000001,1
0.5,0.13636363636363635,3
0.4888888888888889,0.00833333333333334,3
0.0,0.0,1
0.0,0.0,1
0.6468750000000001,0.017708333333333333,3
0.0,0.0,1
0.4666666666666666,0.08333333333333333,3
0.0,0.0,1
0.0,0.0,1
0.65,0.6,0
0.3333333333333333,0.25,3
0.3458333333333333,0.25,3
0.4266666666666665,-0.0066666666666666645,3
0.375,0.0,3
1.0,0.0,2
0.3333333333333333,0.08333333333333333,3
0.2,0.08727272727272728,1
0.6,-0.13181818181818186,2
0.5,0.13636363636363635,3
0.65,0.1,3
0.15,0.5,0
0.9,-0.8,2
0.5,0.2,3
0.4178571428571428,0.24285714285714285,3
1.0,0.4,0
0.32868686868686864,-0.06383838383838385,3
0.0,0.0,1
0.6401785714285714,-0.1675595238095238,2
0.0,0.0,1
0.45,0.45,0
0.6818181818181818,-0.0909090909090909,2
0.06666666666666668,0.0,1
0.0,0.0,1
0.65,0.35,0
0.0,0.0,1
0.75,-0.20592151988636365,2
0.7222222222222222,-0.011111111111111108,3
0.7625,0.21875,0
0.5,0.18181818181818185,3
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.5454545454545454,0.2272727272727273,3
0.0,0.0,1
0.5,0.045,3
0.4145833333333333,0.13125,3
0.0,0.0,1
0.75,-0.25,2
0.1,-0.1,1
0.0,0.0,1
0.3476190476190477,0.06666666666666668,3
0.0,0.0,1
0.0,0.0,1
0.25,0.3125,3
0.4,-0.15833333333333335,3
1.0,-1.0,2
0.7777777777777777,-0.08333333333333333,2
0.5666666666666668,0.16666666666666666,3
0.4545454545454545,0.13636363636363635,3
0.0,0.0,1
0.7666666666666667,-0.0666666666666667,2
0.3,0.1,3
0.06666666666666668,0.03333333333333333,1
0.5357142857142857,0.2857142857142857,3
0.2888888888888889,-0.1555555555555556,1
0.0,0.0,1
0.4711111111111112,-0.09111111111111113,3
0.0,0.0,1
0.4444444444444444,0.25,3
0.6608585858585859,0.2952020202020202,0
0.725,0.024999999999999998,3
0.05,-0.05,1
0.5153061224489796,-0.09285714285714286,3
0.2822222222222222,0.011111111111111113,3
0.2444444444444445,0.08333333333333333,3
0.5125,-0.02500000000000001,3
0.4083333333333333,-0.0625,3
1.0,0.4,0
0.4027777777777777,0.15782828282828282,3
0.5,-0.1,3
0.5222222222222223,0.1111111111111111,3
0.0,0.0,1
0.0,0.0,1
0.07692307692307693,0.0,1
0.625,0.525,0
0.4442424242424242,0.21803030303030307,3
0.06666666666666668,0.0,1
0.8,-0.16666666666666666,2
0.7178571428571429,-0.10714285714285716,2
0.65,-0.475,2
0.5247619047619048,-0.16666666666666666,2
0.55625,-0.2625,2
0.15151515151515152,0.04545454545454545,1
0.0,0.0,1
0.5,0.13203125,3
0.3,0.15,3
0.0,0.0,1
0.7,0.5625,0
0.125,0.0,1
0.0,0.0,1
0.20707070707070707,0.012121212121212116,1
0.55,0.0,3
0.3333333333333333,0.25,3
0.6333333333333333,0.16666666666666666,3
0.5166666666666667,0.11666666666666665,3
0.55,-0.6,2
0.0,0.0,1
0.5833333333333334,-0.11666666666666665,2
0.06666666666666668,0.03333333333333333,1
0.385,0.15,3
0.35111111111111115,0.008055555555555543,3
0.3125,0.0,3
0.2444444444444445,0.016666666666666663,1
0.275,0.1625,3
0.0,0.0,1
0.0,0.0,1
0.5015151515151515,-0.004545454545454557,3
0.5333333333333333,0.2333333333333333,3
0.5833333333333334,-0.08333333333333333,3
0.5,0.13636363636363635,3
0.25416666666666665,0.05000000000000001,3
0.4772727272727273,-0.025568181818181827,3
0.5597222222222222,-0.10138888888888888,2
0.55,0.45625,0
0.875,0.5,0
0.8,-0.2,2
0.6693877551020407,0.03843537414965986,3
0.3095238095238096,0.042424242424242434,3
0.2416666666666667,-0.13333333333333333,1
0.0,0.0,1
0.0,0.0,1
0.45,-0.125,3
0.0,0.0,1
0.0,0.0,1
0.5,0.5,0
0.0,0.0,1
0.6533333333333333,0.2933333333333333,0
0.4545454545454545,0.13636363636363635,3
1.0,0.5,0
0.4388888888888889,0.11111111111111112,3
0.36041666666666666,0.109375,3
0.16666666666666666,0.0,1
0.0,0.0,1
0.75,0.8,0
0.27,-0.07916666666666668,1
0.55,0.17500000000000002,3
0.0,0.0,1
1.0,0.6,0
0.0,0.0,1
0.75,0.5,0
0.5,0.0625,3
0.0,0.0,1
0.43333333333333335,0.3666666666666667,0
0.05,0.0,1
0.3333333333333333,0.25,3
0.1,-0.1,1
0.4227272727272727,0.06363636363636363,3
1.0,0.6,0
0.4972222222222222,0.10932539682539684,3
0.0,0.0,1
0.64375,0.14375,3
0.06666666666666668,0.0,1
0.7,0.25,0
0.30000000000000004,0.4375,0
0.6083333333333334,-0.06666666666666665,3
0.5,0.5,0
0.65,0.15,3
0.625,-0.04166666666666666,3
0.6000000000000001,0.7,0
0.7083333333333334,0.0625,3
0.06666666666666668,0.0,1
0.0,0.0,1
0.625,0.0,3
0.0,0.0,1
0.5,0.5,0
0.4166666666666666,0.125,3
0.6119047619047618,0.5285714285714286,0
0.4,0.05,3
0.0,0.0,1
0.06666666666666668,0.03333333333333333,1
0.0,0.0,1
0.4727272727272727,-0.03636363636363639,3
0.0,0.0,1
0.29166666666666663,0.125,3
0.25833333333333336,-0.008333333333333331,1
0.0,0.0,1
0.375,-0.125,3
0.0,0.0,1
0.6333333333333333,0.2333333333333333,3
0.2791666666666667,-0.08333333333333333,1
0.0,0.0,1
0.14285714285714285,0.0,1
0.3875,0.037500000000000006,3
0.33777777777777784,0.08888888888888888,3
0.25,0.0,1
0.4375,-0.0625,3
0.4545454545454545,0.17045454545454544,3
0.4871428571428571,-0.02619047619047619,3
0.5,0.2,3
0.5,0.3333333333333333,0
0.38690476190476186,-0.13452380952380952,3
1.0,-0.5,2
0.5357142857142857,0.3571428571428571,0
0.5,-0.3,2
0.0,0.0,1
0.0,0.0,1
0.5227272727272727,0.3636363636363637,0
0.75,0.8,0
0.5650000000000001,0.0,3
0.25,0.0,1
0.06666666666666668,-0.16666666666666666,1
0.4666666666666666,0.16666666666666666,3
0.3,-0.1,1
0.4666666666666666,0.03333333333333333,3
0.5181818181818182,0.1787878787878788,3
0.0,0.0,1
0.5,0.4055555555555556,0
0.0,0.0,1
0.4,-0.4,2
0.0,0.0,1
0.597037037037037,0.049451659451659434,3
0.0,0.0,1
0.375,-0.125,3
0.6,0.35,0
0.0,0.0,1
0.2708333333333333,-0.14583333333333331,1
0.41125,-0.0425,3
0.5,0.078125,3
0.9,-0.5,2
0.6958333333333333,0.1421875,3
0.4545454545454545,0.13636363636363635,3
0.0,0.0,1
0.42,0.0625,3
0.21666666666666667,0.125,1
0.0,0.0,1
0.5190476190476191,-0.3380952380952381,2
0.5227272727272727,0.11363636363636365,3
0.5265151515151515,0.21212121212121213,3
0.0,0.0,1
0.15000000000000002,0.125,1
0.4,0.1,3
0.0,0.0,1
0.2888888888888889,-0.1555555555555556,1
0.0,0.0,1
0.4727272727272727,0.16363636363636366,3
0.475,0.325,3
0.4,-0.30000000000000004,2
0.425,0.1,3
0.3,0.3121212121212121,3
0.0,0.0,1
0.5104166666666667,-0.24791666666666665,2
0.725,0.2,3
0.0,0.0,1
0.28484848484848485,-0.054545454545454536,1
0.25,0.25,3
0.0,0.0,1
0.5940909090909091,0.15545454545454546,3
0.6319444444444444,0.234375,3
0.0,0.0,1
0.75,0.0,3
0.4545454545454545,0.13636363636363635,3
0.2522727272727273,0.07670454545454544,3
0.0,0.0,1
0.31111111111111106,0.2833333333333333,3
0.375,-0.125,3
0.33035714285714285,0.14285714285714285,3
0.0,0.0,1
0.4666666666666666,0.3333333333333333,0
0.4085714285714285,0.06071428571428573,3
0.5,0.5,0
0.0,0.0,1
0.21428571428571427,-0.07142857142857142,1
0.1875,-0.0625,1
0.5,0.5,0
0.16666666666666666,0.04545454545454545,1
0.3,0.037500000000000006,3
0.8016666666666666,0.19750000000000004,0
0.0,0.0,1
0.0,-0.2,1
0.2976190476190476,-0.11309523809523812,1
0.1,0.0,1
0.5011363636363636,0.1465909090909091,3
0.5962962962962963,-0.35185185185185186,2
0.4272727272727273,0.10568181818181817,3
0.41,0.29,3
0.15892857142857142,0.1464285714285714,1
0.525,0.26,3
0.55,-0.30000000000000004,2
0.5,0.5,0
0.0,0.0,1
0.6,0.5,0
0.75,-0.125,2
0.5888888888888889,0.475,0
0.0,0.0,1
0.7,0.1,3
0.34040404040404043,0.15656565656565655,3
0.3386363636363636,0.1590909090909091,3
0.5583333333333333,-0.20833333333333331,2
0.8,-0.4,2
0.4545454545454545,0.13636363636363635,3
0.7,-0.2,2
0.75,0.3,0
0.0,0.0,1
0.4,0.1,3
0.2772727272727273,0.01818181818181817,3
0.0,0.0,1
0.3071428571428572,-0.1821428571428572,1
0.0,0.0,1
0.3333333333333333,0.25,3
0.5,0.125,3
0.7440476190476191,-0.5464285714285714,2
0.6714646464646465,0.3656565656565656,0
0.0,0.0,1
0.3319444444444445,-0.14027777777777778,3
0.5,-0.5,2
0.4053030303030303,-0.03361742424242424,3
0.4,0.20909090909090908,3
0.5,-0.1,3
0.0,0.0,1
0.05,0.0,1
0.5159090909090909,0.027272727272727268,3
0.9,0.4000000000000001,0
0.4545454545454545,0.13636363636363635,3
0.4545454545454545,0.13636363636363635,3
0.5833333333333334,0.11666666666666665,3
0.03333333333333333,0.0,1
0.4727272727272727,0.16363636363636366,3
0.14444444444444446,0.11666666666666665,1
0.3361111111111111,-0.1666666666666667,1
0.2727272727272727,0.08863636363636362,3
0.25,0.25,3
0.35,0.225,3
0.2270833333333333,-0.04375000000000001,1
0.6046296296296296,0.01481481481481481,3
0.3,1.0,0
0.6,-0.16666666666666666,2
0.5,0.2,3
0.1,0.2,1
0.0,0.0,1
0.3333333333333333,0.25,3
0.2833333333333334,-0.26666666666666666,1
0.5,0.625,0
0.1,-0.1,1
0.0,0.0,1
0.18333333333333326,0.06666666666666668,1
0.4,-0.4,2
0.5666666666666668,-0.26666666666666666,2
0.5355555555555555,0.18666666666666668,3
0.6166666666666667,0.06666666666666665,3
0.0,0.0,1
0.5897435897435898,0.5679487179487179,0
0.1,-0.1,1
0.25,0.15833333333333333,3
0.0,0.0,1
0.5714285714285714,0.21428571428571427,3
0.5,0.05000000000000002,3
0.06666666666666668,0.0,1
0.4545454545454545,0.13636363636363635,3
0.37777777777777777,0.2222222222222222,3
0.4214285714285715,0.3526785714285714,3
1.0,-0.16666666666666666,2
0.575,0.375,0
0.0,0.0,1
0.0,0.0,1
0.5,0.5,0
0.0,0.0,1
0.0,0.0,1
0.5909090909090909,0.1,3
0.0,0.0,1
0.7888888888888889,-0.01111111111111109,2
0.6,-0.4,2
0.1,-0.1,1
0.55,0.4,0
0.3,1.0,0
0.7000000000000001,0.16666666666666666,3
0.125,-0.08333333333333333,1
0.8,0.0,2
0.5714285714285714,0.44642857142857145,0
0.4772727272727273,0.3181818181818182,3
0.75,0.0,3
0.0,0.0,1
0.4,-1.0,2
0.65,0.0,3
0.0,0.0,1
1.0,-1.0,2
0.5,0.13636363636363635,3
0.34015151515151515,0.03409090909090909,3
1.0,0.0,2
0.2888888888888889,-0.1555555555555556,1
1.0,-0.5,2
1.0,0.0,2
0.0,0.0,1
0.0,0.0,1
0.1,0.3,1
0.4,-0.30000000000000004,2
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.525,0.3875,0
0.375,0.25,3
0.875,0.5,0
0.4972727272727272,0.1481818181818182,3
0.3637777777777778,0.2288888888888889,3
0.0,0.0,1
0.5,-0.1875,2
0.45,-0.125,3
0.0,0.0,1
0.5119047619047619,-0.1130952380952381,3
0.6333333333333334,0.06666666666666668,3
0.0,0.0,1
0.3,0.0,3
0.13333333333333333,0.13333333333333333,1
0.3333333333333333,0.25,3
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.4636363636363636,0.00596590909090909,3
0.662012987012987,0.1234848484848485,3
0.375,-0.125,3
0.4333333333333333,-4.6259292692714846e-18,3
0.0,0.0,1
0.6583333333333333,0.375,0
0.4818181818181818,-0.08674242424242425,3
0.3373737373737374,-0.057575757575757586,3
1.0,-0.5,2
0.0,0.0,1
1.0,0.5,0
0.4708333333333333,0.325,3
0.1,0.2,1
0.34374999999999994,-0.010416666666666671,3
0.25,0.25,3
0.2772727272727273,0.06818181818181818,3
0.3333333333333333,0.13333333333333333,3
0.675,0.40625,0
0.2,-0.30000000000000004,1
0.3,0.0,3
0.0,0.0,1
0.17373737373737375,0.05656565656565656,1
0.2272727272727273,0.06818181818181818,1
0.0,0.0,1
0.0,0.0,1
0.5261363636363636,0.1590909090909091,3
0.25,-0.15,1
0.5366666666666667,0.026666666666666682,3
0.5,0.20000000000000004,3
0.65,0.09999999999999998,3
0.0,0.0,1
0.3333333333333333,0.25,3
0.0,0.0,1
0.0,0.0,1
0.2520833333333333,0.03125,1
0.2,0.0,1
0.0,-0.2,1
0.0,0.0,1
0.10000000000000002,0.06666666666666668,1
0.0,0.0,1
0.0,0.0,1
0.4,0.0,3
0.4142857142857143,-0.32857142857142857,2
0.2,0.25,3
0.0,0.0,1
0.6125,-0.1,2
0.5454545454545454,0.2272727272727273,3
0.0,0.0,1
0.5666666666666667,0.2333333333333333,3
0.4023809523809523,0.12142857142857146,3
0.75,0.15000000000000002,3
0.0,0.0,1
0.2483333333333333,-0.025,1
0.75,0.0,3
0.0,0.0,1
0.8,0.7,0
0.75,-0.75,2
0.0,0.0,1
0.0,0.0,1
0.7,0.05999999999999999,3
0.5625,0.25,3
0.2766666666666667,-0.00833333333333333,3
0.3854166666666666,-0.0020833333333333264,3
0.0,0.0,1
0.0,0.0,1
0.6,-0.4,2
0.7916666666666666,-0.075,2
0.3452380952380952,0.2619047619047619,3
0.2875,0.037500000000000006,3
0.0,0.0,1
0.022222222222222227,-0.0027777777777777783,1
0.9,0.5,0
0.0,0.0,1
0.6875,-0.5125,2
0.2380952380952381,-0.023809523809523808,1
0.3015151515151515,0.07878787878787878,3
0.5,0.13636363636363635,3
0.13333333333333333,0.0,1
0.6000000000000001,0.7,0
0.6000000000000001,0.0,3
0.4222222222222222,-0.011111111111111124,3
0.36666666666666653,0.1,3
0.75,0.8,0
0.10476190476190476,-0.09047619047619047,1
0.25,0.08333333333333333,3
0.4914285714285714,-0.14285714285714285,2
0.0,0.0,1
0.7857142857142857,0.5785714285714286,0
0.75,1.0,0
0.125,-0.025,1
0.4125,-0.0625,3
0.2444444444444445,0.13749999999999998,3
0.30606060606060603,0.11363636363636365,3
0.3111111111111111,-0.08888888888888889,3
0.2,0.1,1
0.3555555555555556,0.011111111111111113,3
0.2888888888888889,-0.13333333333333333,1
0.7,-0.04999999999999999,2
0.0,0.0,1
0.2348484848484849,0.04545454545454545,1
0.5,0.17045454545454544,3
0.4791666666666667,-0.037500000000000006,3
0.5666666666666667,0.43333333333333335,0
0.0,0.0,1
0.5833333333333334,0.033333333333333326,3
1.0,0.5,0
0.45,0.2,3
0.5708333333333334,-0.10416666666666667,2
0.8444444444444444,0.6625,0
0.4925,0.21666666666666667,3
0.5694444444444444,-0.125,2
0.26666666666666666,0.11666666666666665,3
0.4696969696969697,0.2575757575757576,3
0.5,-0.2333333333333333,2
0.4946428571428572,0.3214285714285714,0
0.08333333333333333,0.0,1
0.675,0.025,3
0.6,-0.3,2
0.575,0.25,3
0.10714285714285714,-0.03571428571428571,1
0.5,0.0,3
0.5,0.78125,0
0.0,0.0,1
0.25,0.25,3
0.0,0.0,1
0.4133333333333333,0.0066666666666666645,3
0.0,0.0,1
0.9,0.2,0
0.3826839826839827,0.07056277056277056,3
0.4577777777777777,0.2288888888888889,3
0.4923160173160173,-0.1967532467532468,2
0.5987012987012987,0.1816017316017316,3
0.6666666666666666,-0.3333333333333333,2
0.4,-0.1,3
0.0,-0.125,1
0.0,-0.1,1
0.2047619047619048,0.10952380952380952,1
0.3125,0.25,3
0.0,0.0,1
0.7125,-0.525,2
0.325,-0.2,1
0.5083333333333333,0.3125,0
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.13888888888888887,0.016666666666666666,1
0.26666666666666666,0.16666666666666666,3
0.1,-0.1,1
0.3333333333333333,-0.2,1
0.1,0.0,1
0.5,0.13636363636363635,3
0.65,-0.35,2
0.3,0.0,3
0.3555555555555556,0.1875,3
0.0,0.0,1
0.5666666666666668,0.4555555555555556,0
0.575,-0.3,2
0.3680555555555555,-0.2621527777777777,2
0.5136363636363637,0.28409090909090906,3
0.85,-0.4823863636363637,2
0.75,0.0,3
0.8,-0.5,2
0.375,0.0,3
0.6,0.5,0
0.0,0.0,1
0.5,0.1,3
0.0,0.0,1
0.0,0.0,1
0.5,0.16805555555555554,3
0.65,-0.15,2
0.2,0.2,3
0.4772727272727273,0.3181818181818182,3
0.0,0.0,1
0.3181818181818182,0.21212121212121213,3
0.4976190476190476,-0.26666666666666666,2
0.34040404040404043,0.15505050505050505,3
0.45,0.09999999999999998,3
0.0,0.0,1
0.4666666666666666,0.3,3
0.5333333333333333,-0.3333333333333333,2
1.0,-0.5,2
0.2833333333333333,0.1875,3
