date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-06 09:51:20,elpaisinenglish,,1,56,60,"BREAKING: There were 637 coronavirus deaths in the last day in Spain, according to figures released on Monday by the Spanish Health Ministry. That’s the lowest daily death toll the country has seen since March 24 ",,,,1247099562122149888,https://twitter.com/elpaisinenglish/status/1247099562122149888
2020-04-06 09:20:37,adrianahoyos,,2,17,17,"Contradicting the Chinese government narrative, Chinese scientists have just published a paper saying they believe the #coronavirus originated at one of the two virology labs in #Wuhan, China ",,,#coronavirus #Wuhan,1247091831671787521,https://twitter.com/adrianahoyos/status/1247091831671787521
2020-04-06 09:08:39,tomselliott,,9,178,298,"Gordon Chang (@GordonGChang): China, WHO ""lulled"" world into ""not taking actions"" to stop Coronavirus with false info; evidence shows China may be currently experiencing second wave of Coronavirus infections ",,@GordonGChang,,1247088819523989507,https://twitter.com/tomselliott/status/1247088819523989507
2020-04-06 08:45:39,javierespinosa2,,0,0,2,"US sees #coronavirus window to push #Taiwan’s global status",,,#coronavirus #Taiwan,1247083034911870976,https://twitter.com/javierespinosa2/status/1247083034911870976
2020-04-06 08:41:35,javierespinosa2,,0,1,1,"Journalists threatened and detained as countries on multiple continents restrict #coronavirus coverage ",,,#coronavirus,1247082010188931073,https://twitter.com/javierespinosa2/status/1247082010188931073
2020-04-06 08:34:16,PacoPa2018,,0,0,0,"As simple as that. #Kissinger #COVID19 https://www.wsj.com/articles/the-coronavirus-pandemic-will-forever-alter-the-world-order-11585953005 via @WSJ",,@WSJ,#Kissinger #COVID19,1247080169560555520,https://twitter.com/PacoPa2018/status/1247080169560555520
2020-04-06 07:25:50,CarlosBarraganT,,0,1,2,"“Germany’s traditional red lines might end up not so red any more,” said Lucas Guttenberg, deputy director of the Jacques Delors Centre, a think-tank. https://www.ft.com/content/8da39299-b257-4e8f-9b83-a84a8930f1c1 vía @financialtimes",,@FinancialTimes,,1247062945353338881,https://twitter.com/CarlosBarraganT/status/1247062945353338881
2020-04-06 06:54:55,martinvars,,14,33,57,"Sweden is getting a lot of negative press because it has kept schools open, advised those over 70 to isolate, and with those policies they have less deaths per million than Spain, Italy, UK, Netherlands, France, Switzerland, Belgium. https://www.theguardian.com/world/2020/apr/05/sweden-prepares-to-tighten-coronavirus-measures-as-death-toll-climbs",,,,1247055168031674369,https://twitter.com/martinvars/status/1247055168031674369
2020-04-06 01:11:28,TeeHaitchGee,,0,14,31,"health officials: no more than 5 people gatherings to prevent the spread of coronavirus wrestlers: pic.twitter.com/Oh1ZHvBFUZ",,,,1246968735962992644,https://twitter.com/TeeHaitchGee/status/1246968735962992644
2020-04-05 22:59:16,English_AS,,1,4,12,"Who is Charles Lieber, the man conspiracy theorists say created the #coronavirus? ",,,#coronavirus,1246935466995310592,https://twitter.com/English_AS/status/1246935466995310592
2020-04-05 19:11:08,mavalls2medico,,0,1,4,"https://www.superdeporte.es/polideportivo/2020/04/05/rugby-valenciano-moviliza-coronavirus/448939.html @alex_sorribes on fire",,@alex_sorribes,,1246878052677832707,https://twitter.com/mavalls2medico/status/1246878052677832707
2020-04-05 18:45:42,tomselliott,LEBassett,0,1,11,"This is basically the ultimate Coronavirus lockdown scenario ",,,,1246871654980034560,https://twitter.com/tomselliott/status/1246871654980034560
2020-04-05 17:23:17,Samdelolmo1,,0,0,2," ya coronavirus we pls ",,,,1246850914121637890,https://twitter.com/Samdelolmo1/status/1246850914121637890
2020-04-06 07:16:14,English_AS,,0,4,3,"British PM Johnson remains in hospital with ongoing continuous coronavirus symptoms #Covid_19",,,#Covid_19,1247060530570952704,https://twitter.com/English_AS/status/1247060530570952704
2020-04-05 17:35:12,English_AS,,0,0,5,"Indians show #coronavirus the ""power of light"" Follow our live #covid19 blog here:",,,#coronavirus #covid19,1246853911887126528,https://twitter.com/English_AS/status/1246853911887126528
2020-04-05 17:25:35,English_AS,,0,4,6,"Video: ""America is not prepared"" #coronavirus #covid19",,,#coronavirus #covid19,1246851490133823488,https://twitter.com/English_AS/status/1246851490133823488
2020-04-05 14:48:33,martinvars,,2,37,112,"Tuscany and Lombardy will distribute three masks per person and make it compulsory to wear them to go out, great move",,,,1246811971606937601,https://twitter.com/martinvars/status/1246811971606937601
2020-04-05 13:42:01,jorgitoramos22,hans_kluge,0,1,1,"Entre todos vamos a acabar con el coronavirus Together we will end to the coronavirus Thank you from Spain @hans_kluge and @WHO_Europe #COVID2019",,@hans_kluge @WHO_Europe,#COVID2019,1246795228058705921,https://twitter.com/jorgitoramos22/status/1246795228058705921
2020-04-05 12:10:07,David_rp90,,2,9,7,"As China initiated its response to #coronavirus, it leaned on its strong technology sector and specifically #AI to track and fight the #pandemic. #covid19 #sustainability #futureofwork #talentdevelopment #leadership #socialresponsability #agilehr Link: http://ow.ly/qvGm50z3liN",,,#coronavirus #AI #pandemic #covid19 #sustainability #futureofwork #talentdevelopment #leadership #socialresponsability #agilehr,1246772099781402625,https://twitter.com/David_rp90/status/1246772099781402625
2020-04-05 10:16:26,Kriscorti,,0,1,7,"Prologis report examines impact of coronavirus on logistics real estate: rising inventory levels continued e-commerce adoption characterized by the emergence of online shopping diversifying manufacturing locations, with coronavirus ",,,,1246743493852180480,https://twitter.com/Kriscorti/status/1246743493852180480
2020-04-05 10:02:17,elpaisinenglish,,8,125,239,"BREAKING: Spain continues downward trend of coronavirus deaths, with 674 reported in last 24 hours – a fall of 135 compared to Saturday. New infections also saw the lowest daily rise since the health crisis began ",,,,1246739931571138560,https://twitter.com/elpaisinenglish/status/1246739931571138560
2020-04-05 08:43:43,elpaisinenglish,,0,21,24,"Every day, the Spanish Health Ministry gives an update on how the coronavirus outbreak is developing in Spain. But its report on the latest deaths, cases and hospitalizations is far from a complete picture of the crisis. Here are some of the reasons why ",,,,1246720158472814592,https://twitter.com/elpaisinenglish/status/1246720158472814592
2020-04-05 01:08:28,English_AS,,0,0,2,"Which states in Australia are on lockdown? #coronavirus #covid19",,,#coronavirus #covid19,1246605591642099713,https://twitter.com/English_AS/status/1246605591642099713
2020-04-05 00:59:11,English_AS,,0,1,3,"Trump says US must brace itself for ""a lot of death"" Follow our live #coronavirus blog here: https://en.as.com/en/2020/04/04/other_sports/1585980693_150309.html",,,#coronavirus,1246603255473463298,https://twitter.com/English_AS/status/1246603255473463298
2020-04-05 00:39:03,UTM_Mentors,,0,0,0,"Coronavirus mass testing to begin from April 14 http://dlvr.it/RTBPjM",,,,1246598186682052609,https://twitter.com/UTM_Mentors/status/1246598186682052609
2020-04-04 18:42:26,Suewilson91,,10,180,213,"BBC News - Coronavirus: 'We're on our knees' says nurse ",,,,1246508444452098053,https://twitter.com/Suewilson91/status/1246508444452098053
2020-04-04 18:29:32,AnaJimn86977556,,0,0,0,"Coronavirus and Paid Sick Leave: A Quarantined Uber Driver's Quest http://dlvr.it/RT9sPV",,,,1246505195502104576,https://twitter.com/AnaJimn86977556/status/1246505195502104576
2020-04-04 17:45:26,tomselliott,,408,1214,1891,"SUPERCUT! Dems: Coronavirus an Opportunity to Create Socialist Utopia ",,,,1246494097797414913,https://twitter.com/tomselliott/status/1246494097797414913
